Cl.Ord.ID,Instrument,Side,Quantity,Price
aa4842,Rose,1,460,508
aa4843,Rose,1,180,788
aa4844,Rose,2,730,257
aa4845,Rose,2,190,226
aa4846,Rose,2,250,674
aa4847,Rose,1,900,957
aa4848,Rose,2,680,566
aa4849,Rose,2,150,437
aa4850,Rose,2,680,379
aa4851,Rose,1,560,308
aa4852,Rose,1,610,604
aa4853,Rose,2,120,857
aa4854,Rose,2,940,481
aa4855,Rose,1,640,541
aa4856,Rose,1,290,40
aa4857,Rose,2,140,814
aa4858,Rose,1,610,570
aa4859,Rose,2,520,130
aa4860,Rose,1,20,804
aa4861,Rose,2,290,975
aa4862,Rose,1,110,958
aa4863,Rose,1,990,832
aa4864,Rose,2,850,38
aa4865,Rose,1,970,56
aa4866,Rose,1,290,434
aa4867,Rose,2,410,118
aa4868,Rose,2,490,905
aa4869,Rose,1,310,801
aa4870,Rose,2,960,38
aa4871,Rose,1,530,643
aa4872,Rose,2,480,379
aa4873,Rose,2,120,209
aa4874,Rose,1,770,492
aa4875,Rose,1,80,792
aa4876,Rose,1,470,249
aa4877,Rose,1,650,208
aa4878,Rose,2,950,687
aa4879,Rose,2,500,330
aa4880,Rose,1,670,755
aa4881,Rose,2,870,246
aa4882,Rose,1,700,678
aa4883,Rose,1,100,640
aa4884,Rose,1,280,673
aa4885,Rose,1,650,5
aa4886,Rose,1,390,93
aa4887,Rose,1,610,531
aa4888,Rose,2,820,403
aa4889,Rose,1,920,800
aa4890,Rose,1,350,139
aa4891,Rose,1,840,384
aa4892,Rose,2,800,251
aa4893,Rose,2,120,80
aa4894,Rose,2,1000,178
aa4895,Rose,2,950,999
aa4896,Rose,1,560,908
aa4897,Rose,2,930,779
aa4898,Rose,2,790,571
aa4899,Rose,2,160,609
aa4900,Rose,1,700,178
aa4901,Rose,2,620,375
aa4902,Rose,2,790,593
aa4903,Rose,1,740,863
aa4904,Rose,2,220,86
aa4905,Rose,2,400,133
aa4906,Rose,2,170,867
aa4907,Rose,2,860,700
aa4908,Rose,1,710,422
aa4909,Rose,1,880,981
aa4910,Rose,2,100,237
aa4911,Rose,2,40,886
aa4912,Rose,1,650,422
aa4913,Rose,1,60,577
aa4914,Rose,1,10,671
aa4915,Rose,1,330,460
aa4916,Rose,1,190,181
aa4917,Rose,2,310,172
aa4918,Rose,1,930,127
aa4919,Rose,2,570,692
aa4920,Rose,1,50,987
aa4921,Rose,1,540,226
aa4922,Rose,1,320,702
aa4923,Rose,1,190,97
aa4924,Rose,2,790,981
aa4925,Rose,1,60,598
aa4926,Rose,1,660,237
aa4927,Rose,1,220,387
aa4928,Rose,2,510,698
aa4929,Rose,2,340,475
aa4930,Rose,2,20,705
aa4931,Rose,1,840,844
aa4932,Rose,2,640,742
aa4933,Rose,2,50,340
aa4934,Rose,1,970,378
aa4935,Rose,1,530,247
aa4936,Rose,2,210,57
aa4937,Rose,2,350,858
aa4938,Rose,2,530,394
aa4939,Rose,1,400,61
aa4940,Rose,2,310,422
aa4941,Rose,2,200,106
aa4942,Rose,1,620,142
aa4943,Rose,2,310,729
aa4944,Rose,2,980,865
aa4945,Rose,2,210,761
aa4946,Rose,1,260,538
aa4947,Rose,1,230,996
aa4948,Rose,2,130,964
aa4949,Rose,1,660,839
aa4950,Rose,2,820,549
aa4951,Rose,1,50,532
aa4952,Rose,1,20,362
aa4953,Rose,2,940,893
aa4954,Rose,2,290,854
aa4955,Rose,1,770,629
aa4956,Rose,1,830,536
aa4957,Rose,2,380,564
aa4958,Rose,2,290,839
aa4959,Rose,1,140,662
aa4960,Rose,2,540,210
aa4961,Rose,1,950,853
aa4962,Rose,1,880,501
aa4963,Rose,2,690,829
aa4964,Rose,1,650,213
aa4965,Rose,1,420,201
aa4966,Rose,2,550,267
aa4967,Rose,1,100,923
aa4968,Rose,1,950,517
aa4969,Rose,2,430,914
aa4970,Rose,1,600,526
aa4971,Rose,2,700,746
aa4972,Rose,1,770,535
aa4973,Rose,1,210,87
aa4974,Rose,2,910,180
aa4975,Rose,2,680,616
aa4976,Rose,1,170,578
aa4977,Rose,1,990,214
aa4978,Rose,1,300,592
aa4979,Rose,1,410,256
aa4980,Rose,1,870,962
aa4981,Rose,2,160,904
aa4982,Rose,2,100,515
aa4983,Rose,2,580,204
aa4984,Rose,1,440,891
aa4985,Rose,2,290,944
aa4986,Rose,1,300,565
aa4987,Rose,1,680,645
aa4988,Rose,2,530,97
aa4989,Rose,2,460,861
aa4990,Rose,1,380,603
aa4991,Rose,1,520,588
aa4992,Rose,1,830,156
aa4993,Rose,2,390,148
aa4994,Rose,1,940,48
aa4995,Rose,2,850,392
aa4996,Rose,1,370,182
aa4997,Rose,1,900,496
aa4998,Rose,1,730,878
aa4999,Rose,1,830,417
aa5000,Rose,1,830,855
aa5001,Rose,2,490,251
aa5002,Rose,2,980,84
aa5003,Rose,1,700,324
aa5004,Rose,2,640,397
aa5005,Rose,1,10,415
aa5006,Rose,1,520,167
aa5007,Rose,2,340,602
aa5008,Rose,2,280,690
aa5009,Rose,2,90,422
aa5010,Rose,1,280,27
aa5011,Rose,1,130,911
aa5012,Rose,1,700,197
aa5013,Rose,2,200,444
aa5014,Rose,2,510,914
aa5015,Rose,1,230,233
aa5016,Rose,2,750,576
aa5017,Rose,2,530,130
aa5018,Rose,1,950,254
aa5019,Rose,1,360,707
aa5020,Rose,2,720,318
aa5021,Rose,1,670,668
aa5022,Rose,1,630,597
aa5023,Rose,1,350,322
aa5024,Rose,2,570,16
aa5025,Rose,2,430,366
aa5026,Rose,2,810,211
aa5027,Rose,2,400,380
aa5028,Rose,2,600,429
aa5029,Rose,1,770,94
aa5030,Rose,1,930,317
aa5031,Rose,2,410,331
aa5032,Rose,2,960,443
aa5033,Rose,1,490,425
aa5034,Rose,2,980,823
aa5035,Rose,2,160,60
aa5036,Rose,1,40,170
aa5037,Rose,2,60,676
aa5038,Rose,1,210,58
aa5039,Rose,2,800,325
aa5040,Rose,2,260,732
aa5041,Rose,1,880,701
aa5042,Rose,2,670,599
aa5043,Rose,2,280,192
aa5044,Rose,1,400,663
aa5045,Rose,1,350,796
aa5046,Rose,1,920,926
aa5047,Rose,1,530,747
aa5048,Rose,2,770,839
aa5049,Rose,2,800,528
aa5050,Rose,2,570,175
aa5051,Rose,2,130,362
aa5052,Rose,2,430,663
aa5053,Rose,1,230,843
aa5054,Rose,2,600,885
aa5055,Rose,1,870,498
aa5056,Rose,1,680,862
aa5057,Rose,2,590,453
aa5058,Rose,1,480,408
aa5059,Rose,2,600,422
aa5060,Rose,2,420,790
aa5061,Rose,2,370,635
aa5062,Rose,1,130,830
aa5063,Rose,2,70,636
aa5064,Rose,2,920,706
aa5065,Rose,2,770,250
aa5066,Rose,1,740,596
aa5067,Rose,1,380,560
aa5068,Rose,2,170,446
aa5069,Rose,2,990,262
aa5070,Rose,1,330,819
aa5071,Rose,2,150,84
aa5072,Rose,1,210,807
aa5073,Rose,1,280,248
aa5074,Rose,2,930,891
aa5075,Rose,1,680,147
aa5076,Rose,2,390,685
aa5077,Rose,1,200,467
aa5078,Rose,2,430,283
aa5079,Rose,2,180,499
aa5080,Rose,2,160,892
aa5081,Rose,1,800,306
aa5082,Rose,1,50,316
aa5083,Rose,2,210,89
aa5084,Rose,2,330,756
aa5085,Rose,1,810,856
aa5086,Rose,2,700,273
aa5087,Rose,2,440,480
aa5088,Rose,2,860,375
aa5089,Rose,2,200,225
aa5090,Rose,1,900,1000
aa5091,Rose,2,870,13
aa5092,Rose,1,460,872
aa5093,Rose,2,570,948
aa5094,Rose,1,250,81
aa5095,Rose,2,610,559
aa5096,Rose,1,160,793
aa5097,Rose,1,360,168
aa5098,Rose,1,850,500
aa5099,Rose,1,590,478
aa5100,Rose,2,210,359
aa5101,Rose,1,690,198
aa5102,Rose,1,950,599
aa5103,Rose,2,380,734
aa5104,Rose,1,400,863
aa5105,Rose,1,910,137
aa5106,Rose,1,920,404
aa5107,Rose,1,410,909
aa5108,Rose,2,100,463
aa5109,Rose,2,390,554
aa5110,Rose,1,100,668
aa5111,Rose,2,370,987
aa5112,Rose,1,120,11
aa5113,Rose,2,360,959
aa5114,Rose,1,470,579
aa5115,Rose,1,170,105
aa5116,Rose,1,310,472
aa5117,Rose,2,520,678
aa5118,Rose,1,300,281
aa5119,Rose,2,140,457
aa5120,Rose,2,590,670
aa5121,Rose,2,780,555
aa5122,Rose,2,210,618
aa5123,Rose,2,540,323
aa5124,Rose,2,860,133
aa5125,Rose,2,280,486
aa5126,Rose,2,340,241
aa5127,Rose,1,960,163
aa5128,Rose,1,370,300
aa5129,Rose,1,610,323
aa5130,Rose,2,710,239
aa5131,Rose,1,860,150
aa5132,Rose,1,250,831
aa5133,Rose,2,410,448
aa5134,Rose,2,560,384
aa5135,Rose,2,30,549
aa5136,Rose,1,610,335
aa5137,Rose,2,920,391
aa5138,Rose,1,850,323
aa5139,Rose,2,140,350
aa5140,Rose,2,360,991
aa5141,Rose,1,220,889
aa5142,Rose,2,860,299
aa5143,Rose,2,180,850
aa5144,Rose,2,70,490
aa5145,Rose,2,550,549
aa5146,Rose,1,930,35
aa5147,Rose,2,550,42
aa5148,Rose,2,940,440
aa5149,Rose,2,400,441
aa5150,Rose,1,460,851
aa5151,Rose,2,630,505
aa5152,Rose,1,370,530
aa5153,Rose,1,690,179
aa5154,Rose,2,440,979
aa5155,Rose,1,510,868
aa5156,Rose,2,510,842
aa5157,Rose,2,210,548
aa5158,Rose,2,420,986
aa5159,Rose,1,400,454
aa5160,Rose,2,150,226
aa5161,Rose,2,970,600
aa5162,Rose,2,50,697
aa5163,Rose,1,130,821
aa5164,Rose,2,950,373
aa5165,Rose,2,260,470
aa5166,Rose,1,80,14
aa5167,Rose,1,230,774
aa5168,Rose,2,920,921
aa5169,Rose,2,630,911
aa5170,Rose,1,770,517
aa5171,Rose,1,540,554
aa5172,Rose,1,720,368
aa5173,Rose,1,920,398
aa5174,Rose,1,490,89
aa5175,Rose,1,610,761
aa5176,Rose,2,80,537
aa5177,Rose,1,830,786
aa5178,Rose,2,600,689
aa5179,Rose,1,60,689
aa5180,Rose,2,400,781
aa5181,Rose,2,100,29
aa5182,Rose,2,40,763
aa5183,Rose,1,90,283
aa5184,Rose,2,970,151
aa5185,Rose,2,300,536
aa5186,Rose,2,70,249
aa5187,Rose,1,860,1
aa5188,Rose,2,70,242
aa5189,Rose,1,40,177
aa5190,Rose,1,930,391
aa5191,Rose,1,220,844
aa5192,Rose,2,40,88
aa5193,Rose,2,740,571
aa5194,Rose,2,470,439
aa5195,Rose,1,390,396
aa5196,Rose,1,520,627
aa5197,Rose,2,940,29
aa5198,Rose,1,270,693
aa5199,Rose,2,390,686
aa5200,Rose,2,230,170
aa5201,Rose,1,680,435
aa5202,Rose,1,740,630
aa5203,Rose,2,300,178
aa5204,Rose,2,230,660
aa5205,Rose,2,950,737
aa5206,Rose,1,390,649
aa5207,Rose,2,910,574
aa5208,Rose,1,700,851
aa5209,Rose,1,720,715
aa5210,Rose,1,550,907
aa5211,Rose,1,750,449
aa5212,Rose,2,690,358
aa5213,Rose,2,600,965
aa5214,Rose,2,670,856
aa5215,Rose,1,80,335
aa5216,Rose,2,460,448
aa5217,Rose,2,900,255
aa5218,Rose,1,440,270
aa5219,Rose,2,30,59
aa5220,Rose,2,560,248
aa5221,Rose,1,440,511
aa5222,Rose,2,510,879
aa5223,Rose,1,700,2
aa5224,Rose,1,680,753
aa5225,Rose,2,110,946
aa5226,Rose,2,730,772
aa5227,Rose,1,740,74
aa5228,Rose,2,350,135
aa5229,Rose,2,80,823
aa5230,Rose,1,30,287
aa5231,Rose,1,380,779
aa5232,Rose,2,350,263
aa5233,Rose,1,460,764
aa5234,Rose,2,280,58
aa5235,Rose,2,830,94
aa5236,Rose,1,890,230
aa5237,Rose,2,630,582
aa5238,Rose,2,600,107
aa5239,Rose,2,370,474
aa5240,Rose,1,620,12
aa5241,Rose,1,140,468
aa5242,Rose,1,150,99
aa5243,Rose,1,30,553
aa5244,Rose,1,370,233
aa5245,Rose,2,360,591
aa5246,Rose,1,230,229
aa5247,Rose,2,30,953
aa5248,Rose,1,400,504
aa5249,Rose,1,520,358
aa5250,Rose,1,530,291
aa5251,Rose,2,150,386
aa5252,Rose,1,220,522
aa5253,Rose,2,870,855
aa5254,Rose,1,1000,464
aa5255,Rose,1,490,499
aa5256,Rose,1,750,650
aa5257,Rose,2,810,451
aa5258,Rose,2,780,302
aa5259,Rose,1,390,646
aa5260,Rose,2,600,658
aa5261,Rose,2,650,144
aa5262,Rose,1,880,989
aa5263,Rose,2,600,607
aa5264,Rose,1,910,364
aa5265,Rose,2,180,377
aa5266,Rose,2,110,759
aa5267,Rose,1,110,370
aa5268,Rose,2,970,707
aa5269,Rose,2,40,25
aa5270,Rose,2,130,881
aa5271,Rose,2,210,290
aa5272,Rose,1,130,236
aa5273,Rose,2,400,909
aa5274,Rose,1,500,220
aa5275,Rose,1,330,605
aa5276,Rose,1,70,764
aa5277,Rose,1,830,802
aa5278,Rose,2,520,477
aa5279,Rose,1,810,892
aa5280,Rose,2,10,931
aa5281,Rose,2,400,201
aa5282,Rose,2,490,204
aa5283,Rose,2,580,711
aa5284,Rose,2,470,807
aa5285,Rose,2,320,432
aa5286,Rose,1,70,913
aa5287,Rose,1,130,55
aa5288,Rose,2,580,24
aa5289,Rose,2,870,298
aa5290,Rose,2,960,315
aa5291,Rose,1,440,207
aa5292,Rose,1,950,460
aa5293,Rose,2,240,109
aa5294,Rose,1,60,696
aa5295,Rose,2,20,22
aa5296,Rose,2,530,420
aa5297,Rose,1,300,935
aa5298,Rose,2,10,423
aa5299,Rose,1,980,293
aa5300,Rose,2,180,774
aa5301,Rose,1,620,249
aa5302,Rose,1,590,792
aa5303,Rose,1,870,126
aa5304,Rose,2,60,753
aa5305,Rose,2,420,133
aa5306,Rose,1,480,358
aa5307,Rose,2,460,959
aa5308,Rose,1,500,692
aa5309,Rose,1,520,229
aa5310,Rose,2,1000,26
aa5311,Rose,1,920,803
aa5312,Rose,2,80,382
aa5313,Rose,1,30,447
aa5314,Rose,1,590,683
aa5315,Rose,2,200,124
aa5316,Rose,2,410,852
aa5317,Rose,1,150,323
aa5318,Rose,2,980,536
aa5319,Rose,1,1000,574
aa5320,Rose,2,770,710
aa5321,Rose,2,940,325
aa5322,Rose,1,790,680
aa5323,Rose,1,480,357
aa5324,Rose,1,540,291
aa5325,Rose,2,80,71
aa5326,Rose,2,390,236
aa5327,Rose,2,10,604
aa5328,Rose,2,630,261
aa5329,Rose,2,520,720
aa5330,Rose,1,340,926
aa5331,Rose,1,950,728
aa5332,Rose,1,130,317
aa5333,Rose,2,90,114
aa5334,Rose,1,720,30
aa5335,Rose,2,940,999
aa5336,Rose,1,40,491
aa5337,Rose,2,390,730
aa5338,Rose,1,220,888
aa5339,Rose,1,170,265
aa5340,Rose,2,800,477
aa5341,Rose,1,450,677
aa5342,Rose,1,400,654
aa5343,Rose,1,630,807
aa5344,Rose,1,880,377
aa5345,Rose,1,600,369
aa5346,Rose,2,240,546
aa5347,Rose,2,410,1
aa5348,Rose,2,50,372
aa5349,Rose,2,700,812
aa5350,Rose,2,150,937
aa5351,Rose,1,290,382
aa5352,Rose,1,420,732
aa5353,Rose,2,510,345
aa5354,Rose,1,690,220
aa5355,Rose,1,380,601
aa5356,Rose,1,780,183
aa5357,Rose,1,390,980
aa5358,Rose,1,410,570
aa5359,Rose,2,430,8
aa5360,Rose,1,740,817
aa5361,Rose,1,150,831
aa5362,Rose,1,330,171
aa5363,Rose,1,440,297
aa5364,Rose,2,700,239
aa5365,Rose,2,550,815
aa5366,Rose,2,540,677
aa5367,Rose,2,340,157
aa5368,Rose,2,220,347
aa5369,Rose,2,740,217
aa5370,Rose,2,420,409
aa5371,Rose,1,930,879
aa5372,Rose,2,590,377
aa5373,Rose,1,240,77
aa5374,Rose,1,500,855
aa5375,Rose,1,790,223
aa5376,Rose,1,790,361
aa5377,Rose,2,680,338
aa5378,Rose,1,610,770
aa5379,Rose,2,1000,955
aa5380,Rose,2,380,680
aa5381,Rose,1,270,177
aa5382,Rose,1,650,927
aa5383,Rose,2,170,193
aa5384,Rose,2,70,747
aa5385,Rose,1,240,762
aa5386,Rose,1,610,143
aa5387,Rose,2,590,330
aa5388,Rose,1,670,73
aa5389,Rose,2,600,809
aa5390,Rose,1,240,895
aa5391,Rose,1,480,322
aa5392,Rose,2,180,621
aa5393,Rose,2,610,14
aa5394,Rose,1,210,70
aa5395,Rose,1,730,299
aa5396,Rose,1,180,153
aa5397,Rose,2,620,893
aa5398,Rose,2,830,935
aa5399,Rose,1,310,168
aa5400,Rose,1,1000,552
aa5401,Rose,2,940,657
aa5402,Rose,2,50,985
aa5403,Rose,2,830,535
aa5404,Rose,2,460,580
aa5405,Rose,1,500,738
aa5406,Rose,1,930,515
aa5407,Rose,2,140,724
aa5408,Rose,2,940,573
aa5409,Rose,1,970,851
aa5410,Rose,2,350,532
aa5411,Rose,2,370,964
aa5412,Rose,1,370,792
aa5413,Rose,1,640,203
aa5414,Rose,2,860,242
aa5415,Rose,1,530,46
aa5416,Rose,1,550,281
aa5417,Rose,1,700,473
aa5418,Rose,2,20,884
aa5419,Rose,2,810,435
aa5420,Rose,2,420,735
aa5421,Rose,1,910,947
aa5422,Rose,2,360,314
aa5423,Rose,1,430,842
aa5424,Rose,1,800,825
aa5425,Rose,2,230,167
aa5426,Rose,1,820,786
aa5427,Rose,2,310,459
aa5428,Rose,2,420,403
aa5429,Rose,2,20,938
aa5430,Rose,2,540,591
aa5431,Rose,1,580,604
aa5432,Rose,1,960,295
aa5433,Rose,1,960,986
aa5434,Rose,2,820,432
aa5435,Rose,1,670,140
aa5436,Rose,2,110,752
aa5437,Rose,2,180,392
aa5438,Rose,2,370,359
aa5439,Rose,2,350,924
aa5440,Rose,1,670,951
aa5441,Rose,2,890,635
aa5442,Rose,2,360,682
aa5443,Rose,2,320,598
aa5444,Rose,1,750,182
aa5445,Rose,1,90,197
aa5446,Rose,1,650,177
aa5447,Rose,2,800,135
aa5448,Rose,1,400,542
aa5449,Rose,1,900,965
aa5450,Rose,1,40,624
aa5451,Rose,2,1000,888
aa5452,Rose,1,810,50
aa5453,Rose,1,20,215
aa5454,Rose,2,730,545
aa5455,Rose,1,140,604
aa5456,Rose,1,760,545
aa5457,Rose,2,420,550
aa5458,Rose,1,590,975
aa5459,Rose,2,320,357
aa5460,Rose,2,490,313
aa5461,Rose,2,140,859
aa5462,Rose,2,530,181
aa5463,Rose,1,990,844
aa5464,Rose,2,680,754
aa5465,Rose,1,280,766
aa5466,Rose,1,580,141
aa5467,Rose,2,980,349
aa5468,Rose,1,570,730
aa5469,Rose,2,580,268
aa5470,Rose,2,800,321
aa5471,Rose,1,860,711
aa5472,Rose,2,960,965
aa5473,Rose,2,960,705
aa5474,Rose,1,240,771
aa5475,Rose,1,290,35
aa5476,Rose,2,560,440
aa5477,Rose,2,600,628
aa5478,Rose,1,200,719
aa5479,Rose,1,10,238
aa5480,Rose,2,660,100
aa5481,Rose,2,540,882
aa5482,Rose,2,180,852
aa5483,Rose,1,820,482
aa5484,Rose,2,420,761
aa5485,Rose,2,650,217
aa5486,Rose,2,320,195
aa5487,Rose,2,640,319
aa5488,Rose,1,430,80
aa5489,Rose,1,790,412
aa5490,Rose,2,740,316
aa5491,Rose,2,800,272
aa5492,Rose,1,410,509
aa5493,Rose,1,650,198
aa5494,Rose,2,670,714
aa5495,Rose,2,900,530
aa5496,Rose,2,180,456
aa5497,Rose,1,220,521
aa5498,Rose,2,200,46
aa5499,Rose,1,520,518
aa5500,Rose,1,690,703
aa5501,Rose,2,310,844
aa5502,Rose,2,20,584
aa5503,Rose,1,10,785
aa5504,Rose,2,110,118
aa5505,Rose,2,70,167
aa5506,Rose,1,280,192
aa5507,Rose,1,800,811
aa5508,Rose,2,930,354
aa5509,Rose,1,910,664
aa5510,Rose,1,440,960
aa5511,Rose,2,580,980
aa5512,Rose,2,590,576
aa5513,Rose,2,260,70
aa5514,Rose,2,280,188
aa5515,Rose,2,210,150
aa5516,Rose,2,600,21
aa5517,Rose,2,930,175
aa5518,Rose,1,560,976
aa5519,Rose,1,560,389
aa5520,Rose,2,400,121
aa5521,Rose,1,790,510
aa5522,Rose,2,870,610
aa5523,Rose,2,980,727
aa5524,Rose,1,450,843
aa5525,Rose,1,90,61
aa5526,Rose,1,260,626
aa5527,Rose,2,140,377
aa5528,Rose,2,730,544
aa5529,Rose,1,370,475
aa5530,Rose,1,370,737
aa5531,Rose,1,200,441
aa5532,Rose,1,70,736
aa5533,Rose,1,930,468
aa5534,Rose,2,160,116
aa5535,Rose,2,460,139
aa5536,Rose,1,820,901
aa5537,Rose,1,990,863
aa5538,Rose,2,350,110
aa5539,Rose,1,420,52
aa5540,Rose,1,130,103
aa5541,Rose,2,920,103
aa5542,Rose,1,140,500
aa5543,Rose,1,40,228
aa5544,Rose,1,260,963
aa5545,Rose,2,270,204
aa5546,Rose,2,730,432
aa5547,Rose,1,480,190
aa5548,Rose,1,220,23
aa5549,Rose,2,840,840
aa5550,Rose,2,90,102
aa5551,Rose,1,130,93
aa5552,Rose,1,830,700
aa5553,Rose,2,920,832
aa5554,Rose,1,240,200
aa5555,Rose,2,980,141
aa5556,Rose,2,130,906
aa5557,Rose,1,120,403
aa5558,Rose,1,970,213
aa5559,Rose,2,310,513
aa5560,Rose,2,700,275
aa5561,Rose,2,10,800
aa5562,Rose,2,180,750
aa5563,Rose,2,540,24
aa5564,Rose,1,620,931
aa5565,Rose,2,200,315
aa5566,Rose,2,100,424
aa5567,Rose,2,290,553
aa5568,Rose,2,660,986
aa5569,Rose,2,690,623
aa5570,Rose,2,270,872
aa5571,Rose,2,350,512
aa5572,Rose,1,760,1
aa5573,Rose,2,820,955
aa5574,Rose,1,310,435
aa5575,Rose,2,420,214
aa5576,Rose,2,80,60
aa5577,Rose,1,400,588
aa5578,Rose,1,90,216
aa5579,Rose,2,250,125
aa5580,Rose,2,80,917
aa5581,Rose,2,740,662
aa5582,Rose,1,410,112
aa5583,Rose,1,610,212
aa5584,Rose,1,820,792
aa5585,Rose,1,830,470
aa5586,Rose,1,330,616
aa5587,Rose,2,740,575
aa5588,Rose,1,620,608
aa5589,Rose,2,20,541
aa5590,Rose,1,640,591
aa5591,Rose,1,490,547
aa5592,Rose,2,720,804
aa5593,Rose,2,380,838
aa5594,Rose,2,550,142
aa5595,Rose,1,870,455
aa5596,Rose,2,700,530
aa5597,Rose,1,960,3
aa5598,Rose,1,280,615
aa5599,Rose,1,20,96
aa5600,Rose,2,730,938
aa5601,Rose,2,550,82
aa5602,Rose,2,990,265
aa5603,Rose,1,140,801
aa5604,Rose,2,530,847
aa5605,Rose,2,280,284
aa5606,Rose,2,220,4
aa5607,Rose,2,60,225
aa5608,Rose,1,920,839
aa5609,Rose,2,810,311
aa5610,Rose,2,480,885
aa5611,Rose,2,910,385
aa5612,Rose,2,200,935
aa5613,Rose,1,90,855
aa5614,Rose,2,940,322
aa5615,Rose,1,80,280
aa5616,Rose,2,620,885
aa5617,Rose,1,650,260
aa5618,Rose,2,460,87
aa5619,Rose,1,200,367
aa5620,Rose,2,850,713
aa5621,Rose,1,90,62
aa5622,Rose,2,990,334
aa5623,Rose,2,470,812
aa5624,Rose,2,120,504
aa5625,Rose,1,480,140
aa5626,Rose,2,430,694
aa5627,Rose,1,140,710
aa5628,Rose,2,810,463
aa5629,Rose,2,800,635
aa5630,Rose,1,540,926
aa5631,Rose,2,910,250
aa5632,Rose,1,740,880
aa5633,Rose,1,880,562
aa5634,Rose,2,800,87
aa5635,Rose,1,720,714
aa5636,Rose,2,230,44
aa5637,Rose,1,460,807
aa5638,Rose,1,230,589
aa5639,Rose,1,50,348
aa5640,Rose,1,250,188
aa5641,Rose,2,920,101
aa5642,Rose,2,170,570
aa5643,Rose,2,390,837
aa5644,Rose,1,770,40
aa5645,Rose,1,440,57
aa5646,Rose,2,580,204
aa5647,Rose,2,270,115
aa5648,Rose,2,580,634
aa5649,Rose,1,310,114
aa5650,Rose,1,580,564
aa5651,Rose,2,230,615
aa5652,Rose,1,460,301
aa5653,Rose,1,100,532
aa5654,Rose,1,670,990
aa5655,Rose,2,390,171
aa5656,Rose,1,890,718
aa5657,Rose,2,850,440
aa5658,Rose,2,90,360
aa5659,Rose,1,700,85
aa5660,Rose,1,580,217
aa5661,Rose,2,780,177
aa5662,Rose,2,870,152
aa5663,Rose,2,760,318
aa5664,Rose,1,750,905
aa5665,Rose,2,380,546
aa5666,Rose,1,200,663
aa5667,Rose,2,200,225
aa5668,Rose,2,710,333
aa5669,Rose,2,700,814
aa5670,Rose,1,920,129
aa5671,Rose,2,220,471
aa5672,Rose,1,180,693
aa5673,Rose,2,930,323
aa5674,Rose,1,730,723
aa5675,Rose,2,490,241
aa5676,Rose,1,420,795
aa5677,Rose,2,340,925
aa5678,Rose,1,930,901
aa5679,Rose,2,60,725
aa5680,Rose,1,720,333
aa5681,Rose,2,250,382
aa5682,Rose,1,500,51
aa5683,Rose,2,960,514
aa5684,Rose,1,970,503
aa5685,Rose,2,890,929
aa5686,Rose,1,980,313
aa5687,Rose,1,930,870
aa5688,Rose,2,280,860
aa5689,Rose,2,110,794
aa5690,Rose,2,330,241
aa5691,Rose,2,40,506
aa5692,Rose,1,50,54
aa5693,Rose,1,390,515
aa5694,Rose,2,790,734
aa5695,Rose,2,570,548
aa5696,Rose,2,490,114
aa5697,Rose,2,750,205
aa5698,Rose,2,140,145
aa5699,Rose,1,550,576
aa5700,Rose,2,260,932
aa5701,Rose,1,60,471
aa5702,Rose,1,700,763
aa5703,Rose,1,930,114
aa5704,Rose,2,940,989
aa5705,Rose,1,890,686
aa5706,Rose,2,230,408
aa5707,Rose,2,770,937
aa5708,Rose,2,650,774
aa5709,Rose,2,890,811
aa5710,Rose,1,750,44
aa5711,Rose,2,280,868
aa5712,Rose,1,980,904
aa5713,Rose,1,420,698
aa5714,Rose,1,500,977
aa5715,Rose,1,920,405
aa5716,Rose,1,780,233
aa5717,Rose,2,700,170
aa5718,Rose,1,940,790
aa5719,Rose,2,380,153
aa5720,Rose,1,550,170
aa5721,Rose,1,780,125
aa5722,Rose,2,940,913
aa5723,Rose,1,760,901
aa5724,Rose,1,730,927
aa5725,Rose,1,340,581
aa5726,Rose,2,210,550
aa5727,Rose,2,300,657
aa5728,Rose,1,270,676
aa5729,Rose,2,720,119
aa5730,Rose,2,940,671
aa5731,Rose,1,940,966
aa5732,Rose,1,400,325
aa5733,Rose,1,140,958
aa5734,Rose,1,170,429
aa5735,Rose,1,230,425
aa5736,Rose,1,890,853
aa5737,Rose,2,380,238
aa5738,Rose,1,240,44
aa5739,Rose,1,160,146
aa5740,Rose,2,990,376
aa5741,Rose,2,930,57
aa5742,Rose,1,820,308
aa5743,Rose,2,900,497
aa5744,Rose,1,990,100
aa5745,Rose,2,380,68
aa5746,Rose,2,650,798
aa5747,Rose,2,50,398
aa5748,Rose,2,660,249
aa5749,Rose,2,530,686
aa5750,Rose,1,280,413
aa5751,Rose,2,180,414
aa5752,Rose,1,610,38
aa5753,Rose,2,820,760
aa5754,Rose,2,840,729
aa5755,Rose,1,800,685
aa5756,Rose,2,860,914
aa5757,Rose,2,390,697
aa5758,Rose,2,120,197
aa5759,Rose,2,100,108
aa5760,Rose,2,660,592
aa5761,Rose,1,760,464
aa5762,Rose,2,330,216
aa5763,Rose,1,790,438
aa5764,Rose,2,350,563
aa5765,Rose,1,380,506
aa5766,Rose,1,340,578
aa5767,Rose,2,340,777
aa5768,Rose,2,740,533
aa5769,Rose,1,30,627
aa5770,Rose,2,150,560
aa5771,Rose,1,520,813
aa5772,Rose,2,810,379
