Cl.Ord.ID,Instrument,Side,Quantity,Price
aa37389,Rose,1,910,785
aa37390,Rose,1,720,499
aa37391,Rose,2,490,926
aa37392,Rose,1,880,418
aa37393,Rose,1,240,499
aa37394,Rose,1,460,831
aa37395,Rose,1,840,179
aa37396,Rose,2,780,651
aa37397,Rose,1,210,485
aa37398,Rose,2,70,702
aa37399,Rose,2,300,892
aa37400,Rose,1,260,845
aa37401,Rose,1,900,780
aa37402,Rose,1,780,991
aa37403,Rose,1,670,414
aa37404,Rose,1,270,458
aa37405,Rose,2,840,875
aa37406,Rose,1,910,107
aa37407,Rose,1,610,799
aa37408,Rose,2,800,525
aa37409,Rose,2,640,837
aa37410,Rose,2,610,176
aa37411,Rose,2,140,224
aa37412,Rose,1,490,411
aa37413,Rose,2,20,314
aa37414,Rose,1,240,130
aa37415,Rose,1,790,968
aa37416,Rose,2,60,144
aa37417,Rose,2,310,565
aa37418,Rose,1,80,721
aa37419,Rose,1,630,791
aa37420,Rose,1,20,840
aa37421,Rose,1,750,735
aa37422,Rose,2,160,199
aa37423,Rose,2,200,425
aa37424,Rose,2,180,254
aa37425,Rose,2,980,432
aa37426,Rose,1,490,658
aa37427,Rose,2,240,176
aa37428,Rose,1,320,785
aa37429,Rose,1,190,186
aa37430,Rose,1,50,376
aa37431,Rose,1,20,188
aa37432,Rose,1,210,391
aa37433,Rose,1,70,85
aa37434,Rose,2,790,450
aa37435,Rose,2,90,902
aa37436,Rose,1,760,993
aa37437,Rose,2,240,2
aa37438,Rose,2,560,461
aa37439,Rose,2,90,453
aa37440,Rose,1,850,421
aa37441,Rose,2,500,354
aa37442,Rose,1,1000,385
aa37443,Rose,1,690,575
aa37444,Rose,1,440,327
aa37445,Rose,1,40,836
aa37446,Rose,1,520,179
aa37447,Rose,2,650,646
aa37448,Rose,1,750,65
aa37449,Rose,2,80,684
aa37450,Rose,1,410,627
aa37451,Rose,1,710,496
aa37452,Rose,2,40,679
aa37453,Rose,1,840,20
aa37454,Rose,1,480,838
aa37455,Rose,2,120,614
aa37456,Rose,2,150,848
aa37457,Rose,1,470,983
aa37458,Rose,1,1000,752
aa37459,Rose,1,640,517
aa37460,Rose,2,350,694
aa37461,Rose,1,630,316
aa37462,Rose,2,980,261
aa37463,Rose,2,320,523
aa37464,Rose,2,910,762
aa37465,Rose,2,110,55
aa37466,Rose,2,940,493
aa37467,Rose,2,60,666
aa37468,Rose,2,420,850
aa37469,Rose,2,720,560
aa37470,Rose,2,470,489
aa37471,Rose,1,700,272
aa37472,Rose,2,620,713
aa37473,Rose,1,260,525
aa37474,Rose,2,580,197
aa37475,Rose,2,410,843
aa37476,Rose,2,440,214
aa37477,Rose,1,900,725
aa37478,Rose,1,630,974
aa37479,Rose,1,710,671
aa37480,Rose,2,140,827
aa37481,Rose,2,150,483
aa37482,Rose,1,250,311
aa37483,Rose,1,50,429
aa37484,Rose,1,940,583
aa37485,Rose,2,240,516
aa37486,Rose,2,50,864
aa37487,Rose,2,980,810
aa37488,Rose,2,80,900
aa37489,Rose,2,360,557
aa37490,Rose,1,530,518
aa37491,Rose,1,310,626
aa37492,Rose,1,890,170
aa37493,Rose,1,130,173
aa37494,Rose,2,940,858
aa37495,Rose,1,830,161
aa37496,Rose,2,850,470
aa37497,Rose,2,430,248
aa37498,Rose,1,30,737
aa37499,Rose,2,210,495
aa37500,Rose,1,600,391
aa37501,Rose,2,290,29
aa37502,Rose,1,640,602
aa37503,Rose,1,980,94
aa37504,Rose,2,580,606
aa37505,Rose,1,610,738
aa37506,Rose,1,420,568
aa37507,Rose,2,680,497
aa37508,Rose,2,560,335
aa37509,Rose,1,360,757
aa37510,Rose,1,210,964
aa37511,Rose,1,50,69
aa37512,Rose,2,820,137
aa37513,Rose,2,560,981
aa37514,Rose,1,300,405
aa37515,Rose,1,550,404
aa37516,Rose,1,730,222
aa37517,Rose,2,210,264
aa37518,Rose,2,400,720
aa37519,Rose,1,580,633
aa37520,Rose,1,620,918
aa37521,Rose,2,970,107
aa37522,Rose,1,920,248
aa37523,Rose,1,450,986
aa37524,Rose,1,920,130
aa37525,Rose,2,60,925
aa37526,Rose,1,690,903
aa37527,Rose,1,540,237
aa37528,Rose,2,410,177
aa37529,Rose,1,130,338
aa37530,Rose,2,470,24
aa37531,Rose,2,30,988
aa37532,Rose,2,710,266
aa37533,Rose,2,820,726
aa37534,Rose,2,590,795
aa37535,Rose,1,100,959
aa37536,Rose,2,690,824
aa37537,Rose,1,560,45
aa37538,Rose,2,20,249
aa37539,Rose,2,480,726
aa37540,Rose,1,10,278
aa37541,Rose,1,930,244
aa37542,Rose,1,280,204
aa37543,Rose,1,310,495
aa37544,Rose,2,710,620
aa37545,Rose,1,140,583
aa37546,Rose,2,230,271
aa37547,Rose,1,290,897
aa37548,Rose,1,170,629
aa37549,Rose,1,300,693
aa37550,Rose,2,440,440
aa37551,Rose,2,80,941
aa37552,Rose,2,290,208
aa37553,Rose,2,190,535
aa37554,Rose,1,620,452
aa37555,Rose,2,20,534
aa37556,Rose,1,220,7
aa37557,Rose,1,190,684
aa37558,Rose,1,380,738
aa37559,Rose,2,700,689
aa37560,Rose,1,450,728
aa37561,Rose,1,990,483
aa37562,Rose,1,600,474
aa37563,Rose,2,330,176
aa37564,Rose,1,490,274
aa37565,Rose,2,80,233
aa37566,Rose,1,960,117
aa37567,Rose,1,940,601
aa37568,Rose,1,310,113
aa37569,Rose,1,760,431
aa37570,Rose,2,900,318
aa37571,Rose,1,300,596
aa37572,Rose,2,650,116
aa37573,Rose,2,130,214
aa37574,Rose,1,480,44
aa37575,Rose,1,240,85
aa37576,Rose,1,970,461
aa37577,Rose,2,730,775
aa37578,Rose,1,470,664
aa37579,Rose,1,10,637
aa37580,Rose,2,160,462
aa37581,Rose,1,310,800
aa37582,Rose,1,90,358
aa37583,Rose,1,100,130
aa37584,Rose,1,410,958
aa37585,Rose,2,390,884
aa37586,Rose,2,950,342
aa37587,Rose,1,460,964
aa37588,Rose,2,980,891
aa37589,Rose,1,990,752
aa37590,Rose,1,840,543
aa37591,Rose,1,260,100
aa37592,Rose,2,380,239
aa37593,Rose,1,830,134
aa37594,Rose,1,260,98
aa37595,Rose,1,80,950
aa37596,Rose,1,700,949
aa37597,Rose,1,60,780
aa37598,Rose,2,640,847
aa37599,Rose,2,710,896
aa37600,Rose,1,590,475
aa37601,Rose,2,880,17
aa37602,Rose,1,510,841
aa37603,Rose,2,560,57
aa37604,Rose,2,240,38
aa37605,Rose,1,810,875
aa37606,Rose,2,460,127
aa37607,Rose,1,60,659
aa37608,Rose,1,390,398
aa37609,Rose,2,820,755
aa37610,Rose,2,340,192
aa37611,Rose,1,490,468
aa37612,Rose,1,780,191
aa37613,Rose,1,30,759
aa37614,Rose,1,420,105
aa37615,Rose,2,160,2
aa37616,Rose,1,770,158
aa37617,Rose,1,180,595
aa37618,Rose,1,430,634
aa37619,Rose,1,170,911
aa37620,Rose,1,800,757
aa37621,Rose,2,400,729
aa37622,Rose,1,400,638
aa37623,Rose,1,940,261
aa37624,Rose,1,120,898
aa37625,Rose,1,630,79
aa37626,Rose,2,80,696
aa37627,Rose,1,290,945
aa37628,Rose,2,690,287
aa37629,Rose,2,220,545
aa37630,Rose,2,760,997
aa37631,Rose,2,280,245
aa37632,Rose,1,560,213
aa37633,Rose,1,30,810
aa37634,Rose,2,490,118
aa37635,Rose,2,130,285
aa37636,Rose,2,230,268
aa37637,Rose,1,830,7
aa37638,Rose,1,510,582
aa37639,Rose,1,610,921
aa37640,Rose,1,380,603
aa37641,Rose,1,230,714
aa37642,Rose,1,680,169
aa37643,Rose,2,440,765
aa37644,Rose,1,560,956
aa37645,Rose,1,850,583
aa37646,Rose,1,740,170
aa37647,Rose,2,520,140
aa37648,Rose,2,860,227
aa37649,Rose,2,870,489
aa37650,Rose,2,170,234
aa37651,Rose,2,420,305
aa37652,Rose,2,90,621
aa37653,Rose,1,1000,297
aa37654,Rose,2,910,434
aa37655,Rose,1,90,300
aa37656,Rose,1,510,855
aa37657,Rose,1,30,885
aa37658,Rose,2,110,127
aa37659,Rose,1,690,23
aa37660,Rose,1,790,459
aa37661,Rose,2,240,422
aa37662,Rose,2,980,796
aa37663,Rose,1,80,210
aa37664,Rose,2,330,970
aa37665,Rose,1,740,960
aa37666,Rose,1,270,49
aa37667,Rose,2,990,617
aa37668,Rose,1,860,135
aa37669,Rose,2,990,899
aa37670,Rose,2,390,302
aa37671,Rose,1,880,270
aa37672,Rose,2,820,118
aa37673,Rose,2,880,388
aa37674,Rose,1,520,497
aa37675,Rose,2,100,417
aa37676,Rose,2,440,985
aa37677,Rose,1,820,972
aa37678,Rose,2,120,252
aa37679,Rose,1,290,177
aa37680,Rose,1,790,847
aa37681,Rose,2,930,694
aa37682,Rose,2,730,550
aa37683,Rose,2,270,898
aa37684,Rose,1,90,897
aa37685,Rose,2,130,846
aa37686,Rose,1,690,935
aa37687,Rose,2,580,890
aa37688,Rose,2,30,831
aa37689,Rose,1,590,510
aa37690,Rose,2,450,784
aa37691,Rose,2,330,601
aa37692,Rose,1,780,659
aa37693,Rose,2,380,91
aa37694,Rose,1,710,911
aa37695,Rose,1,300,202
aa37696,Rose,1,70,455
aa37697,Rose,2,550,561
aa37698,Rose,2,130,924
aa37699,Rose,1,830,561
aa37700,Rose,2,260,815
aa37701,Rose,1,770,618
aa37702,Rose,1,520,274
aa37703,Rose,2,970,615
aa37704,Rose,2,290,617
aa37705,Rose,2,110,53
aa37706,Rose,2,790,689
aa37707,Rose,1,590,48
aa37708,Rose,2,920,923
aa37709,Rose,2,660,642
aa37710,Rose,2,780,328
aa37711,Rose,2,450,108
aa37712,Rose,2,370,591
aa37713,Rose,2,210,369
aa37714,Rose,1,600,811
aa37715,Rose,2,520,662
aa37716,Rose,1,640,848
aa37717,Rose,1,820,299
aa37718,Rose,1,20,633
aa37719,Rose,2,370,184
aa37720,Rose,1,90,112
aa37721,Rose,2,310,918
aa37722,Rose,2,440,614
aa37723,Rose,1,990,339
aa37724,Rose,1,290,468
aa37725,Rose,1,720,254
aa37726,Rose,2,840,68
aa37727,Rose,1,540,398
aa37728,Rose,2,960,17
aa37729,Rose,1,980,991
aa37730,Rose,2,630,293
aa37731,Rose,2,200,601
aa37732,Rose,2,340,516
aa37733,Rose,1,510,921
aa37734,Rose,1,470,917
aa37735,Rose,2,900,960
aa37736,Rose,2,580,22
aa37737,Rose,2,540,860
aa37738,Rose,2,240,856
aa37739,Rose,1,640,179
aa37740,Rose,2,620,161
aa37741,Rose,1,600,32
aa37742,Rose,1,910,242
aa37743,Rose,2,190,685
aa37744,Rose,1,610,986
aa37745,Rose,2,670,149
aa37746,Rose,1,310,454
aa37747,Rose,1,610,267
aa37748,Rose,1,950,928
aa37749,Rose,1,890,232
aa37750,Rose,2,980,361
aa37751,Rose,1,810,122
aa37752,Rose,2,700,759
aa37753,Rose,1,830,192
aa37754,Rose,2,10,204
aa37755,Rose,2,170,696
aa37756,Rose,1,30,936
aa37757,Rose,1,230,486
aa37758,Rose,1,680,594
aa37759,Rose,2,500,572
aa37760,Rose,1,420,722
aa37761,Rose,2,990,911
aa37762,Rose,1,540,892
aa37763,Rose,2,760,766
aa37764,Rose,2,900,986
aa37765,Rose,2,40,211
aa37766,Rose,2,810,46
aa37767,Rose,1,410,551
aa37768,Rose,1,300,146
aa37769,Rose,2,250,595
aa37770,Rose,2,270,49
aa37771,Rose,1,810,868
aa37772,Rose,1,70,481
aa37773,Rose,1,230,348
aa37774,Rose,1,40,576
aa37775,Rose,2,100,983
aa37776,Rose,1,890,668
aa37777,Rose,2,370,619
aa37778,Rose,1,410,66
aa37779,Rose,2,250,125
aa37780,Rose,1,890,893
aa37781,Rose,1,660,625
aa37782,Rose,2,580,576
aa37783,Rose,1,70,655
aa37784,Rose,1,160,505
aa37785,Rose,2,230,582
aa37786,Rose,1,510,511
aa37787,Rose,2,770,750
aa37788,Rose,2,730,980
aa37789,Rose,1,790,17
aa37790,Rose,1,200,388
aa37791,Rose,2,50,738
aa37792,Rose,2,700,836
aa37793,Rose,2,830,803
aa37794,Rose,2,190,610
aa37795,Rose,1,770,275
aa37796,Rose,2,580,922
aa37797,Rose,2,270,109
aa37798,Rose,2,130,970
aa37799,Rose,2,410,189
aa37800,Rose,1,780,722
aa37801,Rose,1,360,831
aa37802,Rose,2,420,225
aa37803,Rose,1,290,208
aa37804,Rose,2,570,308
aa37805,Rose,1,650,278
aa37806,Rose,2,490,797
aa37807,Rose,1,790,439
aa37808,Rose,2,940,144
aa37809,Rose,1,950,604
aa37810,Rose,1,600,864
aa37811,Rose,1,330,439
aa37812,Rose,1,880,651
aa37813,Rose,2,460,966
aa37814,Rose,1,610,422
aa37815,Rose,2,580,193
aa37816,Rose,1,800,527
aa37817,Rose,1,480,529
aa37818,Rose,1,860,853
aa37819,Rose,1,180,622
aa37820,Rose,1,670,697
aa37821,Rose,1,150,728
aa37822,Rose,1,300,644
aa37823,Rose,1,130,368
aa37824,Rose,1,660,217
aa37825,Rose,1,430,656
aa37826,Rose,1,20,33
aa37827,Rose,2,80,507
aa37828,Rose,1,310,927
aa37829,Rose,2,310,121
aa37830,Rose,1,530,98
aa37831,Rose,2,890,821
aa37832,Rose,1,550,594
aa37833,Rose,1,840,402
aa37834,Rose,1,770,135
aa37835,Rose,1,210,841
aa37836,Rose,1,550,77
aa37837,Rose,1,40,592
aa37838,Rose,2,150,509
aa37839,Rose,1,420,143
aa37840,Rose,2,890,11
aa37841,Rose,2,20,88
aa37842,Rose,2,990,900
aa37843,Rose,2,770,113
aa37844,Rose,2,990,748
aa37845,Rose,2,140,253
aa37846,Rose,2,250,500
aa37847,Rose,2,310,44
aa37848,Rose,1,100,946
aa37849,Rose,1,610,495
aa37850,Rose,2,360,349
aa37851,Rose,1,860,772
aa37852,Rose,2,400,94
aa37853,Rose,2,720,276
aa37854,Rose,2,890,607
aa37855,Rose,1,30,48
aa37856,Rose,2,110,774
aa37857,Rose,1,490,169
aa37858,Rose,2,590,313
aa37859,Rose,1,70,366
aa37860,Rose,1,870,635
aa37861,Rose,2,430,616
aa37862,Rose,1,710,705
aa37863,Rose,2,730,37
aa37864,Rose,1,530,269
aa37865,Rose,1,200,371
aa37866,Rose,2,940,135
aa37867,Rose,2,130,907
aa37868,Rose,1,970,588
aa37869,Rose,2,770,918
aa37870,Rose,2,680,745
aa37871,Rose,1,120,922
aa37872,Rose,2,950,565
aa37873,Rose,1,60,875
aa37874,Rose,1,990,335
aa37875,Rose,2,40,295
aa37876,Rose,2,150,801
aa37877,Rose,1,150,31
aa37878,Rose,1,650,848
aa37879,Rose,1,190,312
aa37880,Rose,1,350,379
aa37881,Rose,1,50,220
aa37882,Rose,1,170,824
aa37883,Rose,1,190,609
aa37884,Rose,1,260,360
aa37885,Rose,1,840,57
aa37886,Rose,2,890,112
aa37887,Rose,1,460,407
aa37888,Rose,1,640,456
aa37889,Rose,2,900,867
aa37890,Rose,2,700,90
aa37891,Rose,1,510,404
aa37892,Rose,2,270,978
aa37893,Rose,2,140,103
aa37894,Rose,2,370,393
aa37895,Rose,1,150,791
aa37896,Rose,1,200,7
aa37897,Rose,1,30,863
aa37898,Rose,1,520,913
aa37899,Rose,2,1000,526
aa37900,Rose,2,540,961
aa37901,Rose,2,300,493
aa37902,Rose,2,390,773
aa37903,Rose,2,440,885
aa37904,Rose,1,10,765
aa37905,Rose,1,950,935
aa37906,Rose,1,180,827
aa37907,Rose,2,820,158
aa37908,Rose,2,680,781
aa37909,Rose,2,540,408
aa37910,Rose,1,290,402
aa37911,Rose,2,490,802
aa37912,Rose,2,90,490
aa37913,Rose,2,210,351
aa37914,Rose,1,940,433
aa37915,Rose,1,770,555
aa37916,Rose,1,820,514
aa37917,Rose,1,420,864
aa37918,Rose,2,240,41
aa37919,Rose,1,570,152
aa37920,Rose,1,910,98
aa37921,Rose,1,790,730
aa37922,Rose,1,810,113
aa37923,Rose,1,320,341
aa37924,Rose,2,590,262
aa37925,Rose,2,150,46
aa37926,Rose,1,580,377
aa37927,Rose,1,490,828
aa37928,Rose,1,70,350
aa37929,Rose,1,70,754
aa37930,Rose,2,290,384
aa37931,Rose,2,310,956
aa37932,Rose,2,460,478
aa37933,Rose,2,270,140
aa37934,Rose,2,480,189
aa37935,Rose,1,930,782
aa37936,Rose,2,100,491
aa37937,Rose,1,440,225
aa37938,Rose,1,670,179
aa37939,Rose,1,560,994
aa37940,Rose,2,600,680
aa37941,Rose,1,310,406
aa37942,Rose,1,400,313
aa37943,Rose,1,80,736
aa37944,Rose,2,310,192
aa37945,Rose,2,190,488
aa37946,Rose,2,100,271
aa37947,Rose,1,570,392
aa37948,Rose,1,100,454
aa37949,Rose,2,620,238
aa37950,Rose,1,770,678
aa37951,Rose,2,890,515
aa37952,Rose,2,460,19
aa37953,Rose,1,210,41
aa37954,Rose,1,790,165
aa37955,Rose,2,60,64
aa37956,Rose,1,720,784
aa37957,Rose,2,860,183
aa37958,Rose,1,220,663
aa37959,Rose,1,690,755
aa37960,Rose,2,900,912
aa37961,Rose,1,530,741
aa37962,Rose,2,340,451
aa37963,Rose,1,160,214
aa37964,Rose,1,730,592
aa37965,Rose,1,620,107
aa37966,Rose,2,920,655
aa37967,Rose,1,380,8
aa37968,Rose,2,480,104
aa37969,Rose,1,120,847
aa37970,Rose,2,70,445
aa37971,Rose,2,930,86
aa37972,Rose,2,800,295
aa37973,Rose,1,480,338
aa37974,Rose,2,580,682
aa37975,Rose,1,550,254
aa37976,Rose,1,290,187
aa37977,Rose,2,90,271
aa37978,Rose,1,490,273
aa37979,Rose,2,560,774
aa37980,Rose,2,770,844
aa37981,Rose,2,890,69
aa37982,Rose,2,950,728
aa37983,Rose,1,340,202
aa37984,Rose,1,320,962
aa37985,Rose,1,770,250
aa37986,Rose,2,770,504
aa37987,Rose,1,620,400
aa37988,Rose,2,850,235
aa37989,Rose,2,690,365
aa37990,Rose,2,230,348
aa37991,Rose,1,700,120
aa37992,Rose,1,840,194
aa37993,Rose,2,150,603
aa37994,Rose,2,770,894
aa37995,Rose,2,470,161
aa37996,Rose,2,290,270
aa37997,Rose,1,890,889
aa37998,Rose,1,640,880
aa37999,Rose,2,190,188
aa38000,Rose,2,300,285
aa38001,Rose,1,620,16
aa38002,Rose,1,360,642
aa38003,Rose,1,60,19
aa38004,Rose,1,720,177
aa38005,Rose,1,810,620
aa38006,Rose,2,90,719
aa38007,Rose,1,540,690
aa38008,Rose,2,830,194
aa38009,Rose,1,580,18
aa38010,Rose,2,940,54
aa38011,Rose,2,360,749
aa38012,Rose,2,160,103
aa38013,Rose,1,700,783
aa38014,Rose,1,750,328
aa38015,Rose,2,200,444
aa38016,Rose,2,260,416
aa38017,Rose,2,80,42
aa38018,Rose,2,120,412
aa38019,Rose,1,250,820
aa38020,Rose,1,160,822
aa38021,Rose,2,430,110
aa38022,Rose,2,810,176
aa38023,Rose,1,890,152
aa38024,Rose,2,970,274
aa38025,Rose,2,190,949
aa38026,Rose,1,780,510
aa38027,Rose,1,620,383
aa38028,Rose,2,420,464
aa38029,Rose,2,210,418
aa38030,Rose,2,790,62
aa38031,Rose,2,470,91
aa38032,Rose,1,670,882
aa38033,Rose,2,320,653
aa38034,Rose,2,530,958
aa38035,Rose,2,80,346
aa38036,Rose,1,960,164
aa38037,Rose,2,280,496
aa38038,Rose,2,130,802
aa38039,Rose,2,530,721
aa38040,Rose,1,580,956
aa38041,Rose,1,160,472
aa38042,Rose,2,640,701
aa38043,Rose,1,590,972
aa38044,Rose,2,990,323
aa38045,Rose,2,220,235
aa38046,Rose,2,200,242
aa38047,Rose,2,580,518
aa38048,Rose,2,330,785
aa38049,Rose,1,740,340
aa38050,Rose,2,1000,501
aa38051,Rose,2,90,907
aa38052,Rose,1,720,659
aa38053,Rose,1,110,85
aa38054,Rose,2,950,859
aa38055,Rose,2,570,235
aa38056,Rose,1,680,224
aa38057,Rose,2,810,584
aa38058,Rose,1,10,174
aa38059,Rose,2,770,206
aa38060,Rose,1,390,608
aa38061,Rose,2,570,412
aa38062,Rose,1,90,65
aa38063,Rose,2,690,550
aa38064,Rose,1,310,949
aa38065,Rose,1,30,714
aa38066,Rose,1,440,399
aa38067,Rose,1,10,311
aa38068,Rose,1,800,122
aa38069,Rose,1,520,847
aa38070,Rose,1,860,971
aa38071,Rose,1,540,499
aa38072,Rose,2,70,25
aa38073,Rose,2,60,709
aa38074,Rose,2,900,268
aa38075,Rose,2,290,576
aa38076,Rose,2,950,721
aa38077,Rose,1,920,627
aa38078,Rose,1,750,234
aa38079,Rose,2,630,641
aa38080,Rose,2,230,793
aa38081,Rose,2,850,398
aa38082,Rose,1,150,467
aa38083,Rose,1,680,71
aa38084,Rose,2,880,395
aa38085,Rose,2,870,233
aa38086,Rose,1,680,705
aa38087,Rose,1,670,938
aa38088,Rose,2,850,404
aa38089,Rose,1,620,155
aa38090,Rose,2,250,477
aa38091,Rose,2,820,486
aa38092,Rose,2,670,262
aa38093,Rose,1,390,564
aa38094,Rose,1,160,163
aa38095,Rose,2,940,179
aa38096,Rose,1,750,695
aa38097,Rose,1,160,781
aa38098,Rose,2,760,496
aa38099,Rose,1,380,340
aa38100,Rose,1,10,960
aa38101,Rose,1,740,454
aa38102,Rose,1,110,475
aa38103,Rose,1,1000,190
aa38104,Rose,2,310,229
aa38105,Rose,1,330,299
aa38106,Rose,1,10,370
aa38107,Rose,2,700,843
aa38108,Rose,1,700,261
aa38109,Rose,2,970,231
aa38110,Rose,1,180,21
aa38111,Rose,1,600,276
aa38112,Rose,2,150,526
aa38113,Rose,2,740,685
aa38114,Rose,2,590,228
aa38115,Rose,2,120,682
aa38116,Rose,1,800,485
aa38117,Rose,1,250,382
aa38118,Rose,1,480,965
aa38119,Rose,2,870,865
aa38120,Rose,1,410,843
aa38121,Rose,2,750,189
aa38122,Rose,1,20,305
aa38123,Rose,1,890,354
aa38124,Rose,2,140,825
aa38125,Rose,2,210,256
aa38126,Rose,2,620,655
aa38127,Rose,1,760,855
aa38128,Rose,2,50,45
aa38129,Rose,1,450,226
aa38130,Rose,1,860,232
aa38131,Rose,2,740,528
aa38132,Rose,2,470,172
aa38133,Rose,2,850,269
aa38134,Rose,2,790,422
aa38135,Rose,2,610,141
aa38136,Rose,1,790,131
aa38137,Rose,2,850,642
aa38138,Rose,1,360,268
aa38139,Rose,1,960,625
aa38140,Rose,1,200,956
aa38141,Rose,1,230,449
aa38142,Rose,2,330,842
aa38143,Rose,2,130,878
aa38144,Rose,2,200,549
aa38145,Rose,2,390,305
aa38146,Rose,2,230,340
aa38147,Rose,2,700,128
aa38148,Rose,1,360,569
aa38149,Rose,2,700,742
aa38150,Rose,1,710,708
aa38151,Rose,1,250,59
aa38152,Rose,2,340,166
aa38153,Rose,2,280,875
aa38154,Rose,1,160,371
aa38155,Rose,1,590,754
aa38156,Rose,1,110,851
aa38157,Rose,1,150,447
aa38158,Rose,2,150,878
aa38159,Rose,1,20,576
aa38160,Rose,1,520,427
aa38161,Rose,1,520,434
aa38162,Rose,1,240,457
aa38163,Rose,1,270,694
aa38164,Rose,2,90,148
aa38165,Rose,2,270,208
aa38166,Rose,1,620,489
aa38167,Rose,2,420,994
aa38168,Rose,2,700,301
aa38169,Rose,2,340,76
aa38170,Rose,1,490,608
aa38171,Rose,2,770,364
aa38172,Rose,1,910,174
aa38173,Rose,1,220,213
aa38174,Rose,2,240,521
aa38175,Rose,1,100,62
aa38176,Rose,1,550,76
aa38177,Rose,2,130,944
aa38178,Rose,1,920,701
aa38179,Rose,1,270,107
aa38180,Rose,2,160,687
aa38181,Rose,1,60,322
aa38182,Rose,2,220,266
aa38183,Rose,1,620,776
aa38184,Rose,2,740,343
aa38185,Rose,2,650,420
aa38186,Rose,2,610,729
aa38187,Rose,1,860,421
aa38188,Rose,2,970,286
aa38189,Rose,1,40,931
aa38190,Rose,2,270,170
aa38191,Rose,2,650,468
aa38192,Rose,2,680,579
aa38193,Rose,1,570,876
aa38194,Rose,1,210,228
aa38195,Rose,2,200,9
aa38196,Rose,2,950,674
aa38197,Rose,2,470,792
aa38198,Rose,1,180,847
aa38199,Rose,2,470,957
aa38200,Rose,2,170,144
aa38201,Rose,1,970,264
aa38202,Rose,1,450,723
aa38203,Rose,2,450,53
aa38204,Rose,2,510,472
aa38205,Rose,2,140,265
aa38206,Rose,1,860,536
aa38207,Rose,1,330,347
aa38208,Rose,2,390,545
aa38209,Rose,2,410,729
aa38210,Rose,2,180,971
aa38211,Rose,1,760,118
aa38212,Rose,1,440,49
aa38213,Rose,1,710,169
aa38214,Rose,1,880,127
aa38215,Rose,1,570,746
aa38216,Rose,1,250,905
aa38217,Rose,2,50,157
aa38218,Rose,1,300,50
aa38219,Rose,1,300,714
aa38220,Rose,1,560,750
aa38221,Rose,1,150,396
aa38222,Rose,1,480,31
aa38223,Rose,1,170,995
aa38224,Rose,2,710,100
aa38225,Rose,2,920,532
aa38226,Rose,2,880,401
aa38227,Rose,1,490,180
aa38228,Rose,2,500,97
aa38229,Rose,1,60,395
aa38230,Rose,2,790,627
aa38231,Rose,1,860,836
aa38232,Rose,1,500,838
aa38233,Rose,1,20,189
aa38234,Rose,2,1000,375
aa38235,Rose,2,270,276
aa38236,Rose,1,700,6
aa38237,Rose,1,880,133
aa38238,Rose,1,910,495
aa38239,Rose,1,510,114
aa38240,Rose,1,920,885
aa38241,Rose,1,40,431
aa38242,Rose,1,980,102
aa38243,Rose,1,630,859
aa38244,Rose,1,520,834
aa38245,Rose,2,600,500
aa38246,Rose,1,630,768
aa38247,Rose,1,60,740
aa38248,Rose,2,20,274
aa38249,Rose,1,840,618
aa38250,Rose,1,610,522
aa38251,Rose,1,820,314
aa38252,Rose,1,860,954
aa38253,Rose,2,570,748
aa38254,Rose,2,100,803
aa38255,Rose,1,740,18
aa38256,Rose,2,490,20
aa38257,Rose,2,390,662
aa38258,Rose,1,280,550
aa38259,Rose,1,300,385
aa38260,Rose,2,950,86
aa38261,Rose,2,920,924
aa38262,Rose,1,910,223
aa38263,Rose,2,870,340
aa38264,Rose,2,350,205
aa38265,Rose,1,320,135
aa38266,Rose,1,190,753
aa38267,Rose,1,620,465
aa38268,Rose,1,440,18
aa38269,Rose,2,660,853
aa38270,Rose,1,740,266
aa38271,Rose,2,810,979
aa38272,Rose,2,210,820
aa38273,Rose,2,740,630
aa38274,Rose,2,40,349
aa38275,Rose,2,780,724
aa38276,Rose,1,470,712
aa38277,Rose,1,260,212
aa38278,Rose,1,560,803
aa38279,Rose,1,310,789
aa38280,Rose,1,690,148
aa38281,Rose,1,560,885
aa38282,Rose,1,990,847
aa38283,Rose,2,850,435
aa38284,Rose,2,140,934
aa38285,Rose,2,500,592
aa38286,Rose,2,320,334
aa38287,Rose,2,240,706
aa38288,Rose,2,210,134
aa38289,Rose,2,890,616
aa38290,Rose,2,880,102
aa38291,Rose,1,190,975
aa38292,Rose,2,280,902
aa38293,Rose,1,510,796
aa38294,Rose,2,200,763
aa38295,Rose,1,760,556
aa38296,Rose,1,870,710
aa38297,Rose,1,730,441
aa38298,Rose,2,800,606
aa38299,Rose,1,990,282
aa38300,Rose,1,440,332
aa38301,Rose,1,470,797
aa38302,Rose,1,300,723
aa38303,Rose,1,420,665
aa38304,Rose,2,230,714
aa38305,Rose,2,460,935
aa38306,Rose,2,630,89
aa38307,Rose,1,210,570
aa38308,Rose,2,1000,658
aa38309,Rose,1,870,998
aa38310,Rose,1,370,227
aa38311,Rose,1,360,569
aa38312,Rose,2,940,485
aa38313,Rose,1,460,593
aa38314,Rose,2,990,378
aa38315,Rose,1,200,646
aa38316,Rose,1,520,398
aa38317,Rose,2,810,555
aa38318,Rose,1,240,430
aa38319,Rose,2,150,910
